path,dataset,speaker,emotion
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_04\03-01-06-01-01-01-04.wav,RAVDESS,Actor_04,fearful
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_04\03-01-06-01-01-02-04.wav,RAVDESS,Actor_04,fearful
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_04\03-01-06-01-02-01-04.wav,RAVDESS,Actor_04,fearful
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_04\03-01-06-01-02-02-04.wav,RAVDESS,Actor_04,fearful
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_04\03-01-06-02-01-01-04.wav,RAVDESS,Actor_04,fearful
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_04\03-01-06-02-01-02-04.wav,RAVDESS,Actor_04,fearful
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_04\03-01-06-02-02-01-04.wav,RAVDESS,Actor_04,fearful
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_04\03-01-06-02-02-02-04.wav,RAVDESS,Actor_04,fearful
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_04\03-01-07-01-01-01-04.wav,RAVDESS,Actor_04,disgust
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_04\03-01-07-01-01-02-04.wav,RAVDESS,Actor_04,disgust
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_04\03-01-07-01-02-01-04.wav,RAVDESS,Actor_04,disgust
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_04\03-01-07-01-02-02-04.wav,RAVDESS,Actor_04,disgust
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_04\03-01-07-02-01-01-04.wav,RAVDESS,Actor_04,disgust
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_04\03-01-07-02-01-02-04.wav,RAVDESS,Actor_04,disgust
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_04\03-01-07-02-02-01-04.wav,RAVDESS,Actor_04,disgust
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_04\03-01-07-02-02-02-04.wav,RAVDESS,Actor_04,disgust
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_04\03-01-08-01-01-01-04.wav,RAVDESS,Actor_04,surprised
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_04\03-01-08-01-01-02-04.wav,RAVDESS,Actor_04,surprised
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_04\03-01-08-01-02-01-04.wav,RAVDESS,Actor_04,surprised
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_04\03-01-08-01-02-02-04.wav,RAVDESS,Actor_04,surprised
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_04\03-01-08-02-01-01-04.wav,RAVDESS,Actor_04,surprised
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_04\03-01-08-02-01-02-04.wav,RAVDESS,Actor_04,surprised
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_04\03-01-08-02-02-01-04.wav,RAVDESS,Actor_04,surprised
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_04\03-01-08-02-02-02-04.wav,RAVDESS,Actor_04,surprised
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_05\03-01-01-01-01-01-05.wav,RAVDESS,Actor_05,neutral
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_05\03-01-01-01-01-02-05.wav,RAVDESS,Actor_05,neutral
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_05\03-01-01-01-02-01-05.wav,RAVDESS,Actor_05,neutral
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_05\03-01-01-01-02-02-05.wav,RAVDESS,Actor_05,neutral
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_05\03-01-02-01-01-01-05.wav,RAVDESS,Actor_05,calm
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_05\03-01-02-01-01-02-05.wav,RAVDESS,Actor_05,calm
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_05\03-01-02-01-02-01-05.wav,RAVDESS,Actor_05,calm
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_05\03-01-02-01-02-02-05.wav,RAVDESS,Actor_05,calm
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_05\03-01-02-02-01-01-05.wav,RAVDESS,Actor_05,calm
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_05\03-01-02-02-01-02-05.wav,RAVDESS,Actor_05,calm
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_05\03-01-02-02-02-01-05.wav,RAVDESS,Actor_05,calm
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_05\03-01-02-02-02-02-05.wav,RAVDESS,Actor_05,calm
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_05\03-01-03-01-01-01-05.wav,RAVDESS,Actor_05,happy
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_05\03-01-03-01-01-02-05.wav,RAVDESS,Actor_05,happy
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_05\03-01-03-01-02-01-05.wav,RAVDESS,Actor_05,happy
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_05\03-01-03-01-02-02-05.wav,RAVDESS,Actor_05,happy
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_05\03-01-03-02-01-01-05.wav,RAVDESS,Actor_05,happy
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_05\03-01-03-02-01-02-05.wav,RAVDESS,Actor_05,happy
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_05\03-01-03-02-02-01-05.wav,RAVDESS,Actor_05,happy
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_05\03-01-03-02-02-02-05.wav,RAVDESS,Actor_05,happy
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_05\03-01-04-01-01-01-05.wav,RAVDESS,Actor_05,sad
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_05\03-01-04-01-01-02-05.wav,RAVDESS,Actor_05,sad
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_05\03-01-04-01-02-01-05.wav,RAVDESS,Actor_05,sad
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_05\03-01-04-01-02-02-05.wav,RAVDESS,Actor_05,sad
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_05\03-01-04-02-01-01-05.wav,RAVDESS,Actor_05,sad
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_05\03-01-04-02-01-02-05.wav,RAVDESS,Actor_05,sad
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_05\03-01-04-02-02-01-05.wav,RAVDESS,Actor_05,sad
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_05\03-01-04-02-02-02-05.wav,RAVDESS,Actor_05,sad
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_05\03-01-05-01-01-01-05.wav,RAVDESS,Actor_05,angry
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_05\03-01-05-01-01-02-05.wav,RAVDESS,Actor_05,angry
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_05\03-01-05-01-02-01-05.wav,RAVDESS,Actor_05,angry
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_05\03-01-05-01-02-02-05.wav,RAVDESS,Actor_05,angry
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_05\03-01-05-02-01-01-05.wav,RAVDESS,Actor_05,angry
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_05\03-01-05-02-01-02-05.wav,RAVDESS,Actor_05,angry
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_05\03-01-05-02-02-01-05.wav,RAVDESS,Actor_05,angry
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_05\03-01-05-02-02-02-05.wav,RAVDESS,Actor_05,angry
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_05\03-01-06-01-01-01-05.wav,RAVDESS,Actor_05,fearful
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_05\03-01-06-01-01-02-05.wav,RAVDESS,Actor_05,fearful
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_05\03-01-06-01-02-01-05.wav,RAVDESS,Actor_05,fearful
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_05\03-01-06-01-02-02-05.wav,RAVDESS,Actor_05,fearful
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_05\03-01-06-02-01-01-05.wav,RAVDESS,Actor_05,fearful
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_05\03-01-06-02-01-02-05.wav,RAVDESS,Actor_05,fearful
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_05\03-01-06-02-02-01-05.wav,RAVDESS,Actor_05,fearful
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_05\03-01-06-02-02-02-05.wav,RAVDESS,Actor_05,fearful
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_05\03-01-07-01-01-01-05.wav,RAVDESS,Actor_05,disgust
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_05\03-01-07-01-01-02-05.wav,RAVDESS,Actor_05,disgust
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_05\03-01-07-01-02-01-05.wav,RAVDESS,Actor_05,disgust
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_05\03-01-07-01-02-02-05.wav,RAVDESS,Actor_05,disgust
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_05\03-01-07-02-01-01-05.wav,RAVDESS,Actor_05,disgust
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_05\03-01-07-02-01-02-05.wav,RAVDESS,Actor_05,disgust
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_05\03-01-07-02-02-01-05.wav,RAVDESS,Actor_05,disgust
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_05\03-01-07-02-02-02-05.wav,RAVDESS,Actor_05,disgust
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_05\03-01-08-01-01-01-05.wav,RAVDESS,Actor_05,surprised
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_05\03-01-08-01-01-02-05.wav,RAVDESS,Actor_05,surprised
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_05\03-01-08-01-02-01-05.wav,RAVDESS,Actor_05,surprised
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_05\03-01-08-01-02-02-05.wav,RAVDESS,Actor_05,surprised
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_05\03-01-08-02-01-01-05.wav,RAVDESS,Actor_05,surprised
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_05\03-01-08-02-01-02-05.wav,RAVDESS,Actor_05,surprised
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_05\03-01-08-02-02-01-05.wav,RAVDESS,Actor_05,surprised
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_05\03-01-08-02-02-02-05.wav,RAVDESS,Actor_05,surprised
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_06\03-01-01-01-01-01-06.wav,RAVDESS,Actor_06,neutral
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_06\03-01-01-01-01-02-06.wav,RAVDESS,Actor_06,neutral
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_06\03-01-01-01-02-01-06.wav,RAVDESS,Actor_06,neutral
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_06\03-01-01-01-02-02-06.wav,RAVDESS,Actor_06,neutral
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_06\03-01-02-01-01-01-06.wav,RAVDESS,Actor_06,calm
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_06\03-01-02-01-01-02-06.wav,RAVDESS,Actor_06,calm
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_06\03-01-02-01-02-01-06.wav,RAVDESS,Actor_06,calm
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_06\03-01-02-01-02-02-06.wav,RAVDESS,Actor_06,calm
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_06\03-01-02-02-01-01-06.wav,RAVDESS,Actor_06,calm
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_06\03-01-02-02-01-02-06.wav,RAVDESS,Actor_06,calm
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_06\03-01-02-02-02-01-06.wav,RAVDESS,Actor_06,calm
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_06\03-01-02-02-02-02-06.wav,RAVDESS,Actor_06,calm
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_06\03-01-03-01-01-01-06.wav,RAVDESS,Actor_06,happy
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_06\03-01-03-01-01-02-06.wav,RAVDESS,Actor_06,happy
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_06\03-01-03-01-02-01-06.wav,RAVDESS,Actor_06,happy
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_06\03-01-03-01-02-02-06.wav,RAVDESS,Actor_06,happy
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_06\03-01-03-02-01-01-06.wav,RAVDESS,Actor_06,happy
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_06\03-01-03-02-01-02-06.wav,RAVDESS,Actor_06,happy
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_06\03-01-03-02-02-01-06.wav,RAVDESS,Actor_06,happy
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_06\03-01-03-02-02-02-06.wav,RAVDESS,Actor_06,happy
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_06\03-01-04-01-01-01-06.wav,RAVDESS,Actor_06,sad
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_06\03-01-04-01-01-02-06.wav,RAVDESS,Actor_06,sad
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_06\03-01-04-01-02-01-06.wav,RAVDESS,Actor_06,sad
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_06\03-01-04-01-02-02-06.wav,RAVDESS,Actor_06,sad
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_06\03-01-04-02-01-01-06.wav,RAVDESS,Actor_06,sad
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_06\03-01-04-02-01-02-06.wav,RAVDESS,Actor_06,sad
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_06\03-01-04-02-02-01-06.wav,RAVDESS,Actor_06,sad
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_06\03-01-04-02-02-02-06.wav,RAVDESS,Actor_06,sad
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_06\03-01-05-01-01-01-06.wav,RAVDESS,Actor_06,angry
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_06\03-01-05-01-01-02-06.wav,RAVDESS,Actor_06,angry
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_06\03-01-05-01-02-01-06.wav,RAVDESS,Actor_06,angry
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_06\03-01-05-01-02-02-06.wav,RAVDESS,Actor_06,angry
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_06\03-01-05-02-01-01-06.wav,RAVDESS,Actor_06,angry
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_06\03-01-05-02-01-02-06.wav,RAVDESS,Actor_06,angry
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_06\03-01-05-02-02-01-06.wav,RAVDESS,Actor_06,angry
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_06\03-01-05-02-02-02-06.wav,RAVDESS,Actor_06,angry
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_06\03-01-06-01-01-01-06.wav,RAVDESS,Actor_06,fearful
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_06\03-01-06-01-01-02-06.wav,RAVDESS,Actor_06,fearful
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_06\03-01-06-01-02-01-06.wav,RAVDESS,Actor_06,fearful
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_06\03-01-06-01-02-02-06.wav,RAVDESS,Actor_06,fearful
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_06\03-01-06-02-01-01-06.wav,RAVDESS,Actor_06,fearful
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_06\03-01-06-02-01-02-06.wav,RAVDESS,Actor_06,fearful
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_06\03-01-06-02-02-01-06.wav,RAVDESS,Actor_06,fearful
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_06\03-01-06-02-02-02-06.wav,RAVDESS,Actor_06,fearful
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_06\03-01-07-01-01-01-06.wav,RAVDESS,Actor_06,disgust
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_06\03-01-07-01-01-02-06.wav,RAVDESS,Actor_06,disgust
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_06\03-01-07-01-02-01-06.wav,RAVDESS,Actor_06,disgust
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_06\03-01-07-01-02-02-06.wav,RAVDESS,Actor_06,disgust
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_06\03-01-07-02-01-01-06.wav,RAVDESS,Actor_06,disgust
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_06\03-01-07-02-01-02-06.wav,RAVDESS,Actor_06,disgust
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_06\03-01-07-02-02-01-06.wav,RAVDESS,Actor_06,disgust
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_06\03-01-07-02-02-02-06.wav,RAVDESS,Actor_06,disgust
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_06\03-01-08-01-01-01-06.wav,RAVDESS,Actor_06,surprised
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_06\03-01-08-01-01-02-06.wav,RAVDESS,Actor_06,surprised
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_06\03-01-08-01-02-01-06.wav,RAVDESS,Actor_06,surprised
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_06\03-01-08-01-02-02-06.wav,RAVDESS,Actor_06,surprised
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_06\03-01-08-02-01-01-06.wav,RAVDESS,Actor_06,surprised
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_06\03-01-08-02-01-02-06.wav,RAVDESS,Actor_06,surprised
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_06\03-01-08-02-02-01-06.wav,RAVDESS,Actor_06,surprised
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_06\03-01-08-02-02-02-06.wav,RAVDESS,Actor_06,surprised
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_07\03-01-01-01-01-01-07.wav,RAVDESS,Actor_07,neutral
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_07\03-01-01-01-01-02-07.wav,RAVDESS,Actor_07,neutral
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_07\03-01-01-01-02-01-07.wav,RAVDESS,Actor_07,neutral
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_07\03-01-01-01-02-02-07.wav,RAVDESS,Actor_07,neutral
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_07\03-01-02-01-01-01-07.wav,RAVDESS,Actor_07,calm
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_07\03-01-02-01-01-02-07.wav,RAVDESS,Actor_07,calm
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_07\03-01-02-01-02-01-07.wav,RAVDESS,Actor_07,calm
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_07\03-01-02-01-02-02-07.wav,RAVDESS,Actor_07,calm
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_07\03-01-02-02-01-01-07.wav,RAVDESS,Actor_07,calm
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_07\03-01-02-02-01-02-07.wav,RAVDESS,Actor_07,calm
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_07\03-01-02-02-02-01-07.wav,RAVDESS,Actor_07,calm
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_07\03-01-02-02-02-02-07.wav,RAVDESS,Actor_07,calm
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_07\03-01-03-01-01-01-07.wav,RAVDESS,Actor_07,happy
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_07\03-01-03-01-01-02-07.wav,RAVDESS,Actor_07,happy
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_07\03-01-03-01-02-01-07.wav,RAVDESS,Actor_07,happy
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_07\03-01-03-01-02-02-07.wav,RAVDESS,Actor_07,happy
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_07\03-01-03-02-01-01-07.wav,RAVDESS,Actor_07,happy
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_07\03-01-03-02-01-02-07.wav,RAVDESS,Actor_07,happy
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_07\03-01-03-02-02-01-07.wav,RAVDESS,Actor_07,happy
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_07\03-01-03-02-02-02-07.wav,RAVDESS,Actor_07,happy
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_07\03-01-04-01-01-01-07.wav,RAVDESS,Actor_07,sad
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_07\03-01-04-01-01-02-07.wav,RAVDESS,Actor_07,sad
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_07\03-01-04-01-02-01-07.wav,RAVDESS,Actor_07,sad
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_07\03-01-04-01-02-02-07.wav,RAVDESS,Actor_07,sad
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_07\03-01-04-02-01-01-07.wav,RAVDESS,Actor_07,sad
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_07\03-01-04-02-01-02-07.wav,RAVDESS,Actor_07,sad
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_07\03-01-04-02-02-01-07.wav,RAVDESS,Actor_07,sad
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_07\03-01-04-02-02-02-07.wav,RAVDESS,Actor_07,sad
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_07\03-01-05-01-01-01-07.wav,RAVDESS,Actor_07,angry
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_07\03-01-05-01-01-02-07.wav,RAVDESS,Actor_07,angry
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_07\03-01-05-01-02-01-07.wav,RAVDESS,Actor_07,angry
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_07\03-01-05-01-02-02-07.wav,RAVDESS,Actor_07,angry
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_07\03-01-05-02-01-01-07.wav,RAVDESS,Actor_07,angry
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_07\03-01-05-02-01-02-07.wav,RAVDESS,Actor_07,angry
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_07\03-01-05-02-02-01-07.wav,RAVDESS,Actor_07,angry
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_07\03-01-05-02-02-02-07.wav,RAVDESS,Actor_07,angry
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_07\03-01-06-01-01-01-07.wav,RAVDESS,Actor_07,fearful
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_07\03-01-06-01-01-02-07.wav,RAVDESS,Actor_07,fearful
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_07\03-01-06-01-02-01-07.wav,RAVDESS,Actor_07,fearful
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_07\03-01-06-01-02-02-07.wav,RAVDESS,Actor_07,fearful
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_07\03-01-06-02-01-01-07.wav,RAVDESS,Actor_07,fearful
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_07\03-01-06-02-01-02-07.wav,RAVDESS,Actor_07,fearful
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_07\03-01-06-02-02-01-07.wav,RAVDESS,Actor_07,fearful
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_07\03-01-06-02-02-02-07.wav,RAVDESS,Actor_07,fearful
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_07\03-01-07-01-01-01-07.wav,RAVDESS,Actor_07,disgust
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_07\03-01-07-01-01-02-07.wav,RAVDESS,Actor_07,disgust
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_07\03-01-07-01-02-01-07.wav,RAVDESS,Actor_07,disgust
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_07\03-01-07-01-02-02-07.wav,RAVDESS,Actor_07,disgust
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_07\03-01-07-02-01-01-07.wav,RAVDESS,Actor_07,disgust
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_07\03-01-07-02-01-02-07.wav,RAVDESS,Actor_07,disgust
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_07\03-01-07-02-02-01-07.wav,RAVDESS,Actor_07,disgust
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_07\03-01-07-02-02-02-07.wav,RAVDESS,Actor_07,disgust
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_07\03-01-08-01-01-01-07.wav,RAVDESS,Actor_07,surprised
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_07\03-01-08-01-01-02-07.wav,RAVDESS,Actor_07,surprised
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_07\03-01-08-01-02-01-07.wav,RAVDESS,Actor_07,surprised
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_07\03-01-08-01-02-02-07.wav,RAVDESS,Actor_07,surprised
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_07\03-01-08-02-01-01-07.wav,RAVDESS,Actor_07,surprised
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_07\03-01-08-02-01-02-07.wav,RAVDESS,Actor_07,surprised
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_07\03-01-08-02-02-01-07.wav,RAVDESS,Actor_07,surprised
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_07\03-01-08-02-02-02-07.wav,RAVDESS,Actor_07,surprised
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_08\03-01-01-01-01-01-08.wav,RAVDESS,Actor_08,neutral
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_08\03-01-01-01-01-02-08.wav,RAVDESS,Actor_08,neutral
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_08\03-01-01-01-02-01-08.wav,RAVDESS,Actor_08,neutral
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_08\03-01-01-01-02-02-08.wav,RAVDESS,Actor_08,neutral
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_08\03-01-02-01-01-01-08.wav,RAVDESS,Actor_08,calm
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_08\03-01-02-01-01-02-08.wav,RAVDESS,Actor_08,calm
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_08\03-01-02-01-02-01-08.wav,RAVDESS,Actor_08,calm
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_08\03-01-02-01-02-02-08.wav,RAVDESS,Actor_08,calm
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_08\03-01-02-02-01-01-08.wav,RAVDESS,Actor_08,calm
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_08\03-01-02-02-01-02-08.wav,RAVDESS,Actor_08,calm
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_08\03-01-02-02-02-01-08.wav,RAVDESS,Actor_08,calm
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_08\03-01-02-02-02-02-08.wav,RAVDESS,Actor_08,calm
